gene,scores,avg_logFC,p_val,p_val_adj
ATP6V0A4,-0.024283512,-0.30827138,0.9806264646929229,0.9930355206581816
CAPNS2,0.02551133,-2.0286636,0.9796471112954355,0.9930355206581816
COL6A5,-0.027011996,-1.427519,0.9784501656168904,0.9930355206581816
VWF,-0.024760997,-0.7721475,0.9802456014873496,0.9930355206581816
CCL17,0.021145755,0.6088757,0.9831293858968169,0.9933746889208663
RERGL,0.021009332,-0.04052149,0.9832382125033065,0.9933746889208663
CSPG4,-0.019986149,-1.3934144,0.9840544218545194,0.9935164836031205
TSPAN18,-0.017325876,-0.81178993,0.9861766421504806,0.9944417990087892
LRRN2,-0.015279513,-0.32410157,0.9878091866501495,0.9944417990087892
CCL4,-0.01487024,-0.6345435,0.9881357018943544,0.9944417990087892
DES,-0.014597392,-1.992619,0.9883533798311843,0.9944417990087892
CDH13,0.01548415,-0.92425495,0.9876459297903243,0.9944417990087892
ATF3,-0.012619241,-0.60772985,0.9899315697920233,0.9944804651216703
C7,0.012005332,-0.6852538,0.9904213611823981,0.9944804651216703
SEMA3A,0.012414604,-0.7359126,0.9900948331763257,0.9944804651216703
CD53,0.010231817,-0.8428755,0.9918363337127654,0.9952214406537646
MMP28,-0.005320545,-1.4695429,0.9957548394892376,0.998009291786044
HPSE,0.005047696,-0.8143068,0.9959725381293378,0.998009291786044
TRAJ40,-0.0013642423,-0.46755216,0.9989114925069861,0.9994557461268754
MPEG1,-0.0012960301,-0.6649863,0.9989659178503623,0.9994557461268754
UNC13A,-0.00068212114,0.12911348,0.9994557461268754,0.9994557461268754
