gene,scores,avg_logFC,p_val,p_val_adj
SFN,-0.20139559,-0.12357472,0.840389270816672,0.9934699050120472
TOP2A,-0.20207505,-0.2475026,0.8398580506930787,0.9934699050120472
DUSP4,-0.20316221,-0.2196267,0.8390082502955685,0.9934699050120472
TNFRSF10A,-0.20479295,-0.2834309,0.8377339018884209,0.9934699050120472
TBX21,-0.2081903,-0.33151686,0.8350803798037056,0.9934699050120472
PPARD,-0.20941335,-0.12884977,0.834125569609011,0.9934699050120472
P2RY12,-0.21498503,-0.16359797,0.8297789933853005,0.9934699050120472
FABP4,-0.21512093,-0.5148059,0.8296730438112546,0.9934699050120472
FGFR3,-0.21593629,-0.42031446,0.8290374114746789,0.9934699050120472
DUSP5,-0.21661577,-0.23054565,0.8285078033261373,0.9934699050120472
CDH1,-0.22368227,-0.20660482,0.8230045423510952,0.9934699050120472
IFNB1,-0.22368227,-0.21800621,0.8230045423510952,0.9934699050120472
NDRG1,-0.22368227,-0.11412264,0.8230045423510952,0.9934699050120472
TSC22D1,-0.22395407,-0.23046173,0.8227930503775145,0.9934699050120472
TNFSF15,-0.22585659,-0.1533138,0.8213129678301443,0.9934699050120472
PDGFRA,-0.22640017,-0.23344369,0.8208902036689287,0.9934699050120472
CCL8,-0.22911805,-0.2687377,0.8187771656028878,0.9934699050120472
BMP1,-0.22966163,-0.24224801,0.8183547153664389,0.9934699050120472
STAT5B,-0.23115647,-0.16228746,0.8171932494863556,0.9934699050120472
CD38,-0.23210773,-0.12479771,0.8164543436037578,0.9934699050120472
ITGB6,-0.23237951,-0.28091252,0.8162432575720645,0.9934699050120472
TNFSF8,-0.23333077,-0.16695833,0.8155045615425958,0.9934699050120472
ADIPOQ,-0.23428203,-0.26995146,0.8147660294547892,0.9934699050120472
LYN,-0.23482561,-0.124104984,0.814344084968506,0.9934699050120472
COL17A1,-0.23781529,-0.3551881,0.8120243561280465,0.9934699050120472
ADM2,-0.23863067,-0.4145759,0.811391988126674,0.9934699050120472
NANOG,-0.23876655,-0.109074615,0.8112866054102074,0.9934699050120472
IL15,-0.24080497,-0.18989703,0.8097062760068472,0.9934699050120472
GDF3,-0.24379465,-0.3535004,0.8073898641376714,0.9934699050120472
CALM3,-0.24433823,-0.0997954,0.8069688791004691,0.9934699050120472
KRT86,-0.24488181,-0.38489354,0.8065479499734547,0.9934699050120472
CLEC4E,-0.2450177,-0.20661218,0.806442726441372,0.9934699050120472
CHEK2,-0.24569717,-0.37203783,0.8059166613703128,0.9934699050120472
RPS4Y1,-0.24596897,-0.49606565,0.8057062599176725,0.9934699050120472
TNFRSF19,-0.24732791,-0.38474548,0.8046544639245864,0.9934699050120472
S100B,-0.25629693,-0.10106586,0.7977215602135577,0.9934699050120472
TOX,-0.26023787,-0.30568203,0.7946802875248473,0.9934699050120472
CCL11,-0.26132503,-0.27554145,0.7938418624949976,0.9934699050120472
CD53,-0.2622763,-0.37037706,0.7931084359308436,0.9934699050120472
IGFBP5,-0.26879922,-0.2147921,0.7880841864380768,0.9934699050120472
THBS1,-0.2717889,-0.22129163,0.7857843349667526,0.9934699050120472
QRFPR,-0.2723325,-0.22271886,0.7853663802915171,0.9934699050120472
IL17RE,-0.2726043,-0.22236075,0.7851574261468337,0.9934699050120472
FFAR2,-0.27314785,-0.23373035,0.7847395643147824,0.9934699050120472
TWIST2,-0.27341965,-0.50211763,0.7845306566559834,0.9934699050120472
ACKR4,-0.27532217,-0.42252555,0.7830687385116305,0.9934699050120472
LEFTY2,-0.27600163,-0.35353565,0.7825468101662882,0.9934699050120472
TNFAIP6,-0.27600163,-0.5238278,0.7825468101662882,0.9934699050120472
CD81,-0.27654523,-0.29147464,0.782129337946372,0.9934699050120472
EFNB3,-0.2773606,-0.6150514,0.7815032473107949,0.9934699050120472
BEST1,-0.28102973,-0.25577965,0.7786875969802488,0.9934699050120472
EOMES,-0.28497067,-0.8347369,0.7756666131351078,0.9934699050120472
TNFRSF14,-0.2891834,-0.27812043,0.7724410363216724,0.9934699050120472
CLEC1A,-0.29081413,-0.28373876,0.771193477394898,0.9934699050120472
NRXN3,-0.2916295,-0.35090506,0.7705699195551602,0.9934699050120472
TP53,-0.293532,-0.22453018,0.7691155284650952,0.9934699050120472
NOD2,-0.29448327,-0.21225889,0.7683886371118558,0.9934699050120472
KRT14,-0.2966576,-0.15626906,0.7667279366511532,0.9934699050120472
DDR2,-0.29937547,-0.22740474,0.764653567795042,0.9934699050120472
LY6D,-0.30005497,-0.4323068,0.7641352386556007,0.9934699050120472
PDGFD,-0.3011421,-0.4184018,0.763306131907624,0.9934699050120472
EPHB6,-0.3016857,-0.44312683,0.7628916802512457,0.9934699050120472
FZD6,-0.30250105,-0.4001094,0.7622701302268413,0.9934699050120472
SERPINA3,-0.30793682,-0.56334436,0.7581303988007637,0.9934699050120472
LIFR,-0.30793682,-0.57917595,0.7581303988007637,0.9934699050120472
KRT19,-0.31038293,-0.20955108,0.7562697718657201,0.9934699050120472
CD4,-0.3132367,-0.25924966,0.7541008258881198,0.9934699050120472
ADGRG3,-0.3135085,-0.3194531,0.7538943604275838,0.9934699050120472
BATF3,-0.31391618,-0.4692955,0.7535846952256777,0.9934699050120472
NRXN1,-0.31418797,-0.7640363,0.7533782737703892,0.9934699050120472
LPAR5,-0.31527513,-0.17372355,0.7525527643481695,0.9934699050120472
CCL18,-0.3158187,-0.092685,0.7521401156686944,0.9934699050120472
IL2RB,-0.3160905,-0.3351666,0.7519338178849078,0.9934699050120472
WNT5A,-0.31785712,-0.37628314,0.7505933148830048,0.9934699050120472
S100P,-0.32288522,-0.23404978,0.7467821686237339,0.9934699050120472
GLUL,-0.32424417,-0.3759312,0.7457531867460065,0.9934699050120472
CYP1B1,-0.32438007,-0.397007,0.7456503134616926,0.9934699050120472
ADGRF1,-0.32533133,-0.3874514,0.7449303275383675,0.9934699050120472
HCST,-0.3258749,-0.15108734,0.7445190069985058,0.9934699050120472
FFAR3,-0.3258749,-0.2583696,0.7445190069985058,0.9934699050120472
AZGP1,-0.328321,-0.371434,0.7426689677069582,0.9934699050120472
PRSS2,-0.32981583,-0.42281115,0.7415391186407034,0.9934699050120472
REG1A,-0.33008763,-0.45375147,0.7413337513043468,0.9934699050120472
CXCL17,-0.3313107,-0.4649103,0.7404098264770179,0.9934699050120472
EPHB3,-0.33226195,-0.20658955,0.7396914769953449,0.9934699050120472
IL1R2,-0.3356593,-0.43151802,0.7371278003275938,0.9934699050120472
OSMR,-0.3356593,-0.55860704,0.7371278003275938,0.9934699050120472
CLEC2D,-0.3359311,-0.24318469,0.7369228320698178,0.9934699050120472
KITLG,-0.336067,-0.46118087,0.7368203549575509,0.9934699050120472
BMX,-0.3378336,-0.6489491,0.7354885789875452,0.9934699050120472
COL6A2,-0.33892077,-0.15704022,0.7346694192598564,0.9934699050120472
PGR,-0.33960024,-0.67690927,0.734157597619092,0.9934699050120472
COL15A1,-0.34136686,-0.40352166,0.7328274145295663,0.9934699050120472
MERTK,-0.34163865,-0.18980056,0.7326228420644643,0.9934699050120472
NPPB,-0.3427258,-0.31999272,0.7318047422815607,0.9934699050120472
PTGDS,-0.34354118,-0.19745235,0.7311913673992009,0.9934699050120472
CENPF,-0.34408477,-0.82397234,0.7307825462274451,0.9934699050120472
IFI27,-0.34816158,-0.31381273,0.7277188318667743,0.9934699050120472
MAPK13,-0.34816158,-0.38970077,0.7277188318667743,0.9934699050120472
IFNG,-0.34979233,-1.3198798,0.7264945603695732,0.9934699050120472
IL6,-0.3508795,-0.33399916,0.7256787670547522,0.9934699050120472
KRT5,-0.35468453,-0.4288151,0.7228259461715724,0.9934699050120472
CEACAM1,-0.3554999,-0.42033374,0.7222151267542449,0.9934699050120472
CASR,-0.3557717,-0.37565583,0.7220115596038754,0.9934699050120472
NOTCH3,-0.3606639,-0.30786517,0.71835072938664,0.9934699050120472
YES1,-0.3647407,-0.24749503,0.7153049641497995,0.9934699050120472
EFNB1,-0.3674586,-0.4831661,0.7132769655325912,0.9934699050120472
NRIP3,-0.3701765,-0.65396404,0.7112509912890745,0.9934699050120472
EPCAM,-0.37072006,-0.22898255,0.7108460405038071,0.9934699050120472
HDAC11,-0.37099186,-0.26810953,0.7106435957030426,0.9934699050120472
BTG1,-0.37099186,-0.1596292,0.7106435957030426,0.9934699050120472
MMP9,-0.37303028,-0.18407322,0.7091259112127726,0.9934699050120472
ESAM,-0.37303028,-0.34375343,0.7091259112127726,0.9934699050120472
KRT6B,-0.37343797,-0.7006669,0.7088225125724714,0.9934699050120472
CSF1,-0.37370974,-0.17396277,0.7086202724691704,0.9934699050120472
CLEC4D,-0.3750687,-0.6590946,0.7076093803173589,0.9934699050120472
SPOCK2,-0.37574816,-0.35184914,0.7071041273104428,0.9934699050120472
RNF43,-0.37588406,-0.79218876,0.7070030921802388,0.9934699050120472
ICAM2,-0.37751478,-0.25890326,0.7057910736181094,0.9934699050120472
CXCL2,-0.3794173,-0.28989303,0.7043779949166102,0.9934699050120472
KLRK1,-0.38131985,-0.251334,0.7029659358774872,0.9934699050120472
COL5A3,-0.38145572,-0.38013545,0.702865113650811,0.9934699050120472
ABL2,-0.38539666,-0.45933014,0.699943548950867,0.9934699050120472
CYP19A1,-0.38553256,-0.45508072,0.6998428842028339,0.9934699050120472
NRG1,-0.38865814,-0.5232816,0.6975290537842755,0.9934699050120472
SPP1,-0.3897453,-0.47418424,0.6967249006890488,0.9934699050120472
LMNA,-0.3947734,-0.2517632,0.6930101364920529,0.9934699050120472
TLR8,-0.3949093,-0.32471314,0.692909839338514,0.9934699050120472
PNOC,-0.39518106,-0.33871165,0.6927092611802017,0.9934699050120472
EFNB2,-0.39613232,-0.5378397,0.6920074073522184,0.9934699050120472
WIF1,-0.39857844,-0.19010955,0.6902038558556012,0.9934699050120472
WNT7B,-0.40116042,-0.31860742,0.6883020139472407,0.9934699050120472
IL2,-0.40360653,-0.62521696,0.6865020849929728,0.9934699050120472
IL23A,-0.40523726,-0.4031915,0.6853031185362477,0.9934699050120472
EPHA2,-0.40618852,-0.30432382,0.6846040870414667,0.9934699050120472
ANGPT2,-0.40646031,-0.8682273,0.6844044133347206,0.9934699050120472
CD83,-0.4065962,-0.21163309,0.6843045847519591,0.9934699050120472
TXK,-0.4065962,-0.39971924,0.6843045847519591,0.9934699050120472
WNT5B,-0.40768337,-0.34392118,0.6835061547876211,0.9934699050120472
MET,-0.40849873,-0.9947007,0.6829075644512315,0.9934699050120472
MTRNR2L1,-0.4093141,-0.21313596,0.6823091734578665,0.9934699050120472
EGF,-0.41230378,-1.106659,0.680116783989198,0.9934699050120472
CCL7,-0.41366273,-1.1398532,0.6791211351695665,0.9934699050120472
EGFR,-0.41366273,-0.48501852,0.6791211351695665,0.9934699050120472
IL27RA,-0.41366273,-0.3270593,0.6791211351695665,0.9934699050120472
SOX9,-0.41719598,-0.4815288,0.6765350706901645,0.9934699050120472
IL12A,-0.41746777,-0.48301306,0.6763363000913436,0.9934699050120472
PRF1,-0.41746777,-0.5168181,0.6763363000913436,0.9934699050120472
RGCC,-0.4193703,-0.42348883,0.6749455380298486,0.9934699050120472
SIGIRR,-0.42018566,-0.45314422,0.6743498364533067,0.9934699050120472
ADGRL1,-0.42072922,-0.55764455,0.6739528154130479,0.9934699050120472
FGF1,-0.42195228,-0.35342476,0.6730598501629442,0.9934699050120472
FGFR1,-0.42235997,-0.2786678,0.6727622974059423,0.9934699050120472
IFNL3,-0.42263174,-0.50108135,0.672563957360399,0.9934699050120472
CCND1,-0.42276764,-0.21081996,0.6724647958798786,0.9934699050120472
RAMP2,-0.42290354,-0.34976876,0.6723656400961981,0.9934699050120472
CD34,-0.4243984,-0.333659,0.6712753028969942,0.9934699050120472
GADD45B,-0.42480606,-0.21412155,0.6709780581344011,0.9934699050120472
CHI3L1,-0.426165,-0.60490423,0.6699876142450909,0.9934699050120472
FZD4,-0.4263009,-0.36861733,0.6698886013703496,0.9934699050120472
CXCR4,-0.42820343,-0.2485715,0.668503024067508,0.9934699050120472
STAT4,-0.42942646,-0.36288407,0.6676128913680468,0.9934699050120472
ANGPTL1,-0.43132898,-0.7147997,0.6662291698991147,0.9934699050120472
OXER1,-0.43187258,-0.49036893,0.6658340292054122,0.9934699050120472
ATG12,-0.43228024,-0.35561973,0.6655377345477189,0.9934699050120472
IGF2,-0.43268794,-0.54768926,0.6652414921024591,0.9934699050120472
PDGFRB,-0.43295974,-0.6592694,0.6650440261656279,0.9934699050120472
SQSTM1,-0.43323153,-0.32764134,0.6648465834639672,0.9934699050120472
DLL1,-0.4337751,-0.41592413,0.6644517678135498,0.9934699050120472
BRCA1,-0.4340469,-0.7330009,0.6642543948884769,0.9934699050120472
FGFR2,-0.43513405,-0.815347,0.6634651361318453,0.9934699050120472
APOA1,-0.43649298,-0.7577906,0.6624790876956232,0.9934699050120472
WNT2,-0.43812373,-0.90504175,0.6612966015329251,0.9934699050120472
CASP8,-0.43812373,-0.22345564,0.6612966015329251,0.9934699050120472
COL21A1,-0.44736454,-2.0753422,0.654611873416856,0.9934699050120472
HDAC5,-0.4481799,-0.26441061,0.6540233618271609,0.9934699050120472
RARG,-0.4481799,-0.3752848,0.6540233618271609,0.9934699050120472
BCL2,-0.4530721,-0.21655893,0.6504968186516695,0.9934699050120472
PTGES,-0.45443106,-0.55823404,0.6495186061394735,0.9934699050120472
SMO,-0.45538232,-0.5489892,0.6488342166193148,0.9934699050120472
SREBF1,-0.45551822,-0.27571496,0.6487364708727252,0.9934699050120472
KRT6C,-0.45592588,-0.44679314,0.6484432699417311,0.9934699050120472
MRC2,-0.45660537,-0.25413033,0.6479547228384378,0.9934699050120472
EPOR,-0.45714894,-0.5398192,0.6475639942621975,0.9934699050120472
MKI67,-0.45728484,-0.5812477,0.6474663272837007,0.9934699050120472
ENG,-0.4585079,-0.2584164,0.6465875977568729,0.9934699050120472
WNT3,-0.46081808,-0.6750971,0.6449291202559002,0.9934699050120472
CCR10,-0.46108988,-0.59657186,0.6447341211360711,0.9934699050120472
ADGRF5,-0.46435136,-0.65894127,0.6423960409131011,0.9934699050120472
IL18R1,-0.46584618,-0.73536974,0.6413256021271774,0.9934699050120472
CST7,-0.46679744,-0.6065085,0.6406448016648153,0.9934699050120472
IL11,-0.4680205,-0.32882836,0.639769930959455,0.9934699050120472
IL34,-0.46856406,-0.41989964,0.6393812601745363,0.9934699050120472
DDR1,-0.46937945,-0.40784177,0.6387984396168609,0.9934699050120472
ST6GAL1,-0.46992302,-0.29467198,0.6384100164554822,0.9934699050120472
VEGFC,-0.47073838,-0.9311567,0.6378275677526593,0.9934699050120472
CPB1,-0.47114608,-0.85473025,0.637536427200587,0.9934699050120472
HSP90AB1,-0.47209734,-0.6196554,0.6368573167636287,0.9934699050120472
HBB,-0.47223324,-0.88767815,0.6367603258665411,0.9934699050120472
RAMP3,-0.47454342,-1.0198706,0.6351124340351151,0.9934699050120472
FCGBP,-0.4780767,-0.31252232,0.6325956236593311,0.9934699050120472
ACTG2,-0.48106638,-0.6064956,0.6304693316573105,0.9934699050120472
CD3G,-0.48704574,-0.5415963,0.6262259299240442,0.9934699050120472
KRT7,-0.48704574,-0.6321695,0.6262259299240442,0.9934699050120472
SMAD4,-0.4873175,-0.33616233,0.6260333403490295,0.9934699050120472
TNFRSF12A,-0.4878611,-0.2538792,0.625648237728796,0.9934699050120472
JAG1,-0.48922002,-0.4686368,0.624685928107743,0.9934699050120472
CTSG,-0.48962772,-0.2509242,0.6243973598727379,0.9934699050120472
NLRP1,-0.48976362,-0.41995528,0.6243011832584342,0.9934699050120472
IRF3,-0.48976362,-0.23257948,0.6243011832584342,0.9934699050120472
PF4,-0.49085078,-0.674955,0.6235320008909391,0.9934699050120472
ALCAM,-0.49125844,-0.29238003,0.6232436632594794,0.9934699050120472
MTOR,-0.4928892,-0.49587566,0.6220908905156268,0.9934699050120472
IL17B,-0.49954802,-0.3765441,0.617393372281444,0.9934699050120472
SOX4,-0.49981982,-0.44396162,0.6172019671419167,0.9934699050120472
INHBA,-0.49981982,-0.92742556,0.6172019671419167,0.9934699050120472
CSF2RA,-0.50063515,-0.27768844,0.6166279077642817,0.9934699050120472
BST2,-0.50213003,-0.2359252,0.6155760742655129,0.9934699050120472
TNFRSF17,-0.50308126,-0.78207666,0.6149071364773795,0.9934699050120472
ADGRG1,-0.5066145,-0.88337016,0.6124253160642941,0.9934699050120472
RXRA,-0.5066145,-0.28898942,0.6124253160642941,0.9934699050120472
TNFRSF10B,-0.5091965,-0.32069838,0.6106144836429277,0.9934699050120472
IFITM1,-0.51028365,-0.2670406,0.6098527391575992,0.9934699050120472
MAP1LC3B,-0.51069134,-0.36875618,0.6095671938569804,0.9934699050120472
CLCF1,-0.51218617,-0.55151486,0.60852070326823,0.9934699050120472
JAK2,-0.51368105,-0.25266165,0.6074750136034428,0.9934699050120472
BMPR1A,-0.51395285,-0.53513134,0.6072849743941464,0.9934699050120472
SELL,-0.51504,-0.5484104,0.6065250831011135,0.9934699050120472
CD24,-0.5161271,-0.32810062,0.6057656171738179,0.9934699050120472
TWIST1,-0.5174861,-0.4276439,0.6048168839390923,0.9934699050120472
NRG4,-0.5196604,-0.67221016,0.6033002985475946,0.9934699050120472
TNF,-0.51993215,-0.4616116,0.6031108456854619,0.9934699050120472
PTGS2,-0.52156293,-0.5129403,0.601974691040456,0.9934699050120472
RELA,-0.52346545,-0.33009517,0.6006503982610981,0.9934699050120472
CCR7,-0.5260474,-0.5590447,0.5988552529036955,0.9934699050120472
SPINK1,-0.5275423,-0.72328585,0.5978170713512516,0.9934699050120472
IL12RB2,-0.5284935,-0.71369493,0.5971568363551355,0.9934699050120472
RORA,-0.5287653,-0.80704385,0.5969682587162063,0.9934699050120472
CCL28,-0.5293089,-0.8267865,0.5965911847454562,0.9934699050120472
ROR1,-0.5295807,-0.81134886,0.5964026884336939,0.9934699050120472
SMAD3,-0.53270626,-0.7716698,0.5942369332691191,0.9934699050120472
CD19,-0.53284216,-0.83589894,0.5941428516232745,0.9934699050120472
COL9A3,-0.53324986,-0.5378107,0.5938606475641139,0.9934699050120472
FASN,-0.5386856,-0.5411199,0.5901038016523957,0.9934699050120472
PTGIS,-0.54045224,-1.4085184,0.5888851880417734,0.9934699050120472
CHGA,-0.54208297,-1.4888029,0.5877613460825257,0.9934699050120472
ITGA9,-0.5435778,-0.29088593,0.5867320299168766,0.9934699050120472
FCRLA,-0.5443932,-0.599484,0.5861709370138171,0.9934699050120472
KRT17,-0.5448009,-0.33449292,0.5858904839218958,0.9934699050120472
AREG,-0.54928535,-0.74608094,0.582809617812895,0.9934699050120472
CLDN4,-0.54942125,-0.4410897,0.5827163763395976,0.9934699050120472
TNFRSF18,-0.55145967,-0.52008796,0.5813185902873689,0.9934699050120472
KRT23,-0.5558083,-0.4726852,0.5783419003384067,0.9934699050120472
SPRY4,-0.5579826,-0.834879,0.5768562476742145,0.9934699050120472
FN1,-0.56178766,-0.57131225,0.5742606928920326,0.9934699050120472
FGF2,-0.56205946,-0.94272065,0.5740755078991062,0.9934699050120472
TYMS,-0.56233126,-0.8328572,0.5738903511931611,0.9934699050120472
ACVRL1,-0.56260306,-0.41314065,0.5737052227835517,0.9934699050120472
OASL,-0.56260306,-0.5385852,0.5737052227835517,0.9934699050120472
NOSIP,-0.5658645,-0.38342264,0.5714858923797995,0.9934699050120472
TNFRSF21,-0.56912595,-0.2975205,0.5692706540767293,0.9934699050120472
PTGES2,-0.56953365,-0.33860627,0.5689940378115808,0.9934699050120472
IL7,-0.57130027,-0.8789039,0.5677961098243474,0.9934699050120472
ITGA5,-0.5736105,-0.32629675,0.5662314123678435,0.9934699050120472
TNFSF14,-0.5737464,-0.71558136,0.5661394358152773,0.9934699050120472
PTHLH,-0.5748335,-1.0758531,0.5654038816476831,0.9934699050120472
VEGFD,-0.5760566,-0.707857,0.564576932518627,0.9934699050120472
CD63,-0.57972574,-0.5983896,0.5620995829402448,0.9934699050120472
CCL19,-0.58054113,-0.47855005,0.5615497748928859,0.9934699050120472
FZD5,-0.58122057,-0.38387936,0.561091800267726,0.9934699050120472
DUSP6,-0.5840744,-0.26980397,0.5591702831238312,0.9934699050120472
CD79A,-0.58652043,-0.50755054,0.5575258151026661,0.9934699050120472
RGS2,-0.5876076,-0.29375044,0.5567956968056672,0.9934699050120472
CCL23,-0.588423,-0.6073932,0.5562484140390143,0.9934699050120472
STMN1,-0.58883065,-0.31989095,0.5559748710830597,0.9934699050120472
ITGB2,-0.5905973,-0.3622353,0.5547902773680198,0.9934699050120472
PTK6,-0.59141266,-0.5871107,0.5542439583078649,0.9934699050120472
SYK,-0.5927716,-0.2734081,0.5533340119496033,0.9934699050120472
TNFSF9,-0.5930434,-0.46161398,0.553152110567851,0.9934699050120472
MS4A1,-0.5937229,-0.80275655,0.5526974853942936,0.9934699050120472
HCAR2,-0.59875095,-0.44472453,0.5493389671405795,0.9934699050120472
C5AR2,-0.60065347,-0.52296484,0.5480708062528513,0.9934699050120472
IL20RA,-0.60146886,-1.1002941,0.5475277519375643,0.9934699050120472
IGFBP7,-0.6028278,-0.26901084,0.5466232532104893,0.9934699050120472
CHEK1,-0.6058175,-0.52817124,0.5446359646646978,0.9934699050120472
CD274,-0.60636103,-0.35481828,0.5442750255049824,0.9934699050120472
KRT6A,-0.6069046,-0.5634169,0.5439142052928012,0.9934699050120472
IL11RA,-0.6124763,-0.53064823,0.5402226719994675,0.9934699050120472
CAV1,-0.6131558,-0.40290675,0.5397733439212196,0.9934699050120472
FGF9,-0.6134276,-0.8554643,0.5395936650877873,0.9934699050120472
TAP1,-0.6142429,-0.37335876,0.5390548083449571,0.9934699050120472
RGS1,-0.6153301,-0.33727884,0.5383367524304813,0.9934699050120472
BID,-0.6177762,-0.32940212,0.5367228831183083,0.9934699050120472
SNAI1,-0.61899924,-0.55023426,0.5359168619433968,0.9934699050120472
TLR5,-0.61913514,-0.55990237,0.5358273416746305,0.9934699050120472
CFLAR,-0.62103766,-0.29101926,0.5345748491987006,0.9934699050120472
TFEB,-0.6267452,-0.58087844,0.5308262568209712,0.9934699050120472
FABP5,-0.62783235,-0.27950752,0.5301137545856589,0.9934699050120472
DNMT3A,-0.6362578,-0.4397457,0.5246083845897024,0.9934699050120472
MGP,-0.63883984,-0.5958372,0.5229271364865535,0.9934699050120472
LEP,-0.6397911,-1.0371091,0.5223084274206728,0.9934699050120472
DPP4,-0.64074236,-0.7318651,0.5216900947917491,0.9934699050120472
ANGPT4,-0.6422372,-1.7000034,0.5207191905821125,0.9934699050120472
MS4A4A,-0.6460422,-0.32413167,0.5182520050242264,0.9934699050120472
CCL5,-0.64740115,-0.49720556,0.5173723342457484,0.9934699050120472
RB1,-0.64821655,-0.31887826,0.5168449030359221,0.9934699050120472
KRT10,-0.6497114,-0.8866319,0.5158786697888238,0.9934699050120472
ESR1,-0.6529729,-0.9061871,0.513773781964501,0.9934699050120472
PDCD1,-0.6544677,-0.8526871,0.5128105374584544,0.9934699050120472
IL12B,-0.65732145,-0.7151284,0.5109742326966712,0.9934699050120472
INSR,-0.65745735,-0.5780442,0.5108868753856759,0.9934699050120472
LDLR,-0.6593599,-0.45722538,0.5096646929281121,0.9934699050120472
IDO1,-0.6593599,-0.5190682,0.5096646929281121,0.9934699050120472
IL17RB,-0.65990347,-0.6526784,0.5093157792557317,0.9934699050120472
